scenario,scenario_label,replicate,seed,farmer_id,n_plots,eta_I,eta_O,total_profit_before_subsidy,mean_profit_before_subsidy,total_profit_after_subsidy,mean_profit_after_subsidy,total_subsidy,mean_output,market_mean_profit_before_subsidy,market_mean_profit_after_subsidy,above_market_baseline_before_subsidy,above_market_baseline_after_subsidy
policy_practice,Policy: practice subsidy,2,68,10,5,-0.0008727605676525609,0.014540344759578012,9.003275168718096,0.36013100674872384,11.823275168718094,0.4729310067487238,2.8200000000000007,1.9083263950221183,0.048499947198952745,0.048499947198952745,True,True
policy_practice,Policy: practice subsidy,2,68,11,7,0.0027357555508878357,0.01948809766379449,0.0,0.0,10.5,0.42,10.5,0.0,0.001628851404436271,0.001628851404436271,False,True
policy_practice,Policy: practice subsidy,2,68,12,6,-0.005145776522159047,0.013744774526915292,11.016863145827177,0.4406745258330871,16.176863145827177,0.6470745258330871,5.159999999999999,1.673201070349088,0.27838026309993297,0.27838026309993297,True,True
policy_practice,Policy: practice subsidy,2,68,13,55,-0.015411883245606217,-0.03417081432393183,114.58148845391109,4.583259538156444,157.40148845391107,6.296059538156443,42.82000000000002,17.581566791604793,3.039415078415678,3.039415078415678,True,True
policy_practice,Policy: practice subsidy,2,68,14,7,0.0017291590710266545,-0.003695996320583051,5.491844764702629,0.21967379058810516,13.971844764702624,0.5588737905881049,8.479999999999999,0.8899437460581732,0.19068771084400776,0.19068771084400776,True,True
policy_practice,Policy: practice subsidy,2,68,15,6,0.001414282949301311,0.010553584327242967,8.350114324485943,0.33400457297943775,12.610114324485941,0.5044045729794376,4.26,1.913978965679384,0.2561738049432459,0.2561738049432459,True,True
policy_practice,Policy: practice subsidy,2,68,16,5,-0.016483583661135677,-0.006298520949598782,7.687100209114602,0.30748400836458406,10.627100209114603,0.42508400836458415,2.940000000000001,1.786699131227785,0.05462261695127868,0.05462261695127868,True,True
policy_practice,Policy: practice subsidy,2,68,17,5,0.000729239654482667,0.019195225630947867,9.147716987530014,0.36590867950120054,13.287716987530013,0.5315086795012005,4.139999999999998,1.4588337410617933,0.24268712988399052,0.24268712988399052,True,True
policy_practice,Policy: practice subsidy,2,68,18,5,-0.0013649989785603012,0.005699672834844982,8.719989248479225,0.348799569939169,12.139989248479226,0.4855995699391691,3.4200000000000013,1.6904694181739879,0.1290856478099018,0.1290856478099018,True,True
policy_practice,Policy: practice subsidy,2,68,19,42,-0.01248092098609257,0.025205775232222588,64.52070749553225,2.58082829982129,97.34070749553224,3.8936282998212897,32.82000000000003,12.326169735664887,1.0769971224158073,1.0769971224158073,True,True
policy_practice,Policy: practice subsidy,2,68,20,10,-0.0009718230240107306,0.01499791601022344,32.1946143867388,1.287784575469552,37.47461438673881,1.4989845754695523,5.28,4.39478972981917,1.2682495632902249,1.2682495632902249,True,True
policy_practice,Policy: practice subsidy,2,68,21,3,0.0003996258700315985,0.005559758803488385,47.83278099418958,1.913311239767583,47.83278099418958,1.913311239767583,0.0,3.091608093902142,1.913311239767583,1.913311239767583,True,True
policy_practice,Policy: practice subsidy,2,68,22,14,-0.0038520024762870387,0.005974923877640861,14.96728013716943,0.5986912054867772,26.127280137169432,1.0450912054867774,11.160000000000002,3.869937655393867,0.4861445397089747,0.4861445397089747,True,True
policy_practice,Policy: practice subsidy,2,68,23,28,0.0070187053950128645,0.006335515310789071,51.625029686945474,2.065001187477819,72.08502968694548,2.883401187477819,20.460000000000004,9.199831837560161,0.7964779206372765,0.7964779206372765,True,True
policy_practice,Policy: practice subsidy,2,68,24,5,-0.002669784777456365,0.0009648896772915671,0.08297676257864794,0.0033190705031459176,7.5229767625786454,0.3009190705031458,7.439999999999998,0.02336982328963813,0.008326110883147574,0.008326110883147574,False,True
policy_practice,Policy: practice subsidy,2,68,25,2,0.010877296314875969,-0.025052372648318718,5.960489700166854,0.23841958800667418,7.200489700166854,0.28801958800667415,1.2400000000000002,0.8282757377064975,0.14822425823138158,0.14822425823138158,True,True
policy_practice,Policy: practice subsidy,2,68,26,3,0.003396187349553978,-0.01346757225573897,8.164705413919936,0.32658821655679743,9.044705413919937,0.3617882165567975,0.8800000000000002,1.584009044604038,0.1225551134689342,0.1225551134689342,True,True
policy_practice,Policy: practice subsidy,2,68,27,19,-0.007843544479020012,-0.014053611496347266,50.73073367767986,2.0292293471071945,61.33073367767987,2.453229347107195,10.600000000000005,7.866776666589658,1.9871096661152126,1.9871096661152126,True,True
