scenario,scenario_label,replicate,seed,farmer_id,n_plots,eta_I,eta_O,total_profit_before_subsidy,mean_profit_before_subsidy,total_profit_after_subsidy,mean_profit_after_subsidy,total_subsidy,mean_output,market_mean_profit_before_subsidy,market_mean_profit_after_subsidy,above_market_baseline_before_subsidy,above_market_baseline_after_subsidy
market,Market,1,67,0,30,-0.0057344525756448175,0.0002881630209599294,18.683267648739438,0.7473307059495775,18.683267648739438,0.7473307059495775,0.0,6.308634377129147,0.7473307059495775,0.7473307059495775,True,True
market,Market,1,67,1,6,-0.0011224464473409779,-0.005641659092067876,3.5522377656677464,0.14208951062670985,3.5522377656677464,0.14208951062670985,0.0,2.0598886911349097,0.14208951062670985,0.14208951062670985,True,True
market,Market,1,67,2,2,0.01435488360321421,0.012627604062684646,1.174579335103922,0.04698317340415688,1.174579335103922,0.04698317340415688,0.0,0.6541078707071083,0.04698317340415688,0.04698317340415688,True,True
market,Market,1,67,3,17,0.0051464124196767425,0.009750692718384036,8.092691585768927,0.3237076634307571,8.092691585768927,0.3237076634307571,0.0,4.829267503784271,0.3237076634307571,0.3237076634307571,True,True
market,Market,1,67,4,74,-0.01106496159264248,0.01406257190522598,280.76214425790414,11.230485770316166,280.76214425790414,11.230485770316166,0.0,37.3428813609251,11.230485770316166,11.230485770316166,True,True
market,Market,1,67,5,18,-0.00632899239598508,-0.0031235957664033157,42.167312069253526,1.686692482770141,42.167312069253526,1.686692482770141,0.0,7.528595659214658,1.686692482770141,1.686692482770141,True,True
market,Market,1,67,6,7,0.012292223471256416,-0.019560869142214457,15.412035572275228,0.6164814228910092,15.412035572275228,0.6164814228910092,0.0,3.4917215381011157,0.6164814228910092,0.6164814228910092,True,True
market,Market,1,67,7,2,-0.015956107323728617,-0.01583412013354283,1.3723910589905144,0.05489564235962058,1.3723910589905144,0.05489564235962058,0.0,0.4902834143317915,0.05489564235962058,0.05489564235962058,True,True
market,Market,1,67,8,24,0.017898160084873688,-0.0004471941025596935,35.218761889315914,1.4087504755726366,35.218761889315914,1.4087504755726366,0.0,10.530833081131878,1.4087504755726366,1.4087504755726366,True,True
market,Market,1,67,9,6,0.007633549412831744,-0.007497546146555413,16.406826120139165,0.6562730448055666,16.406826120139165,0.6562730448055666,0.0,2.74647239223732,0.6562730448055666,0.6562730448055666,True,True
market,Market,1,67,10,11,-0.017637391398452832,0.004790439554914738,6.0311118941391095,0.24124447576556438,6.0311118941391095,0.24124447576556438,0.0,3.0057444636721327,0.24124447576556438,0.24124447576556438,True,True
market,Market,1,67,11,24,0.008972138525722545,-0.003536201034652357,24.60400050148225,0.98416002005929,24.60400050148225,0.98416002005929,0.0,9.20246775652048,0.98416002005929,0.98416002005929,True,True
